time_s,range_km,altitude_km,vx_m_s,vy_m_s,speed_m_s,mach,cd,mass_kg
70.851522,0.162197,16.395372,19.582156,577.591896,577.923749,1.958612,0.537871,333624.126951
71.101522,0.167144,16.540215,19.994840,581.157350,581.501212,1.970736,0.536944,332880.403078
71.351522,0.172194,16.685952,20.412518,584.738406,585.094586,1.982914,0.536012,332136.679205
71.601522,0.177350,16.832586,20.835212,588.335116,588.703928,1.995147,0.535077,331392.955333
71.851522,0.182612,16.980121,21.262947,591.947533,592.329296,2.007433,0.534137,330649.231460
72.101522,0.187982,17.128561,21.695746,595.575710,595.970747,2.019774,0.533194,329905.507587
72.351522,0.193461,17.277910,22.133634,599.219701,599.628341,2.032170,0.532246,329161.783714
72.601522,0.199049,17.428172,22.576633,602.879558,603.302135,2.044621,0.531294,328418.059842
72.851522,0.204749,17.579351,23.024770,606.555334,606.992186,2.057126,0.530337,327674.335969
73.101522,0.210562,17.731451,23.478068,610.247084,610.698554,2.069687,0.529377,326930.612096
73.351522,0.216489,17.884476,23.936552,613.954860,614.421296,2.082304,0.528412,326186.888224
73.601522,0.222531,18.038430,24.400246,617.678716,618.160471,2.094976,0.527443,325443.164351
73.851522,0.228689,18.193317,24.869176,621.418705,621.916139,2.107704,0.526470,324699.440478
74.101522,0.234966,18.349141,25.343365,625.174882,625.688356,2.120489,0.525492,323955.716605
74.351522,0.241362,18.505905,25.822841,628.947299,629.477184,2.133329,0.524510,323211.992733
74.601522,0.247878,18.663616,26.307626,632.736012,633.282679,2.146226,0.523524,322468.268860
74.851522,0.254516,18.822275,26.797748,636.541074,637.104903,2.159180,0.522533,321724.544987
75.101522,0.261277,18.981887,27.293231,640.362538,640.943914,2.172190,0.521538,320980.821115
75.351522,0.268163,19.142457,27.794102,644.200461,644.799772,2.185258,0.520539,320237.097242
75.601522,0.275175,19.303989,28.300385,648.054896,648.672537,2.198383,0.519535,319493.373369
75.851522,0.282314,19.466486,28.812108,651.925898,652.562268,2.211566,0.518527,318749.649496
76.101522,0.289581,19.629953,29.329295,655.813522,656.469027,2.224806,0.517515,318005.925624
76.351522,0.296979,19.794394,29.851974,659.717823,660.392872,2.238104,0.516498,317262.201751
76.601522,0.304508,19.959814,30.380171,663.638856,664.333866,2.251460,0.515477,316518.477878
76.851522,0.312169,20.126215,30.913912,667.576691,668.292083,2.264215,0.514501,315774.754006
77.101522,0.319965,20.293603,31.453227,671.531420,672.267620,2.276806,0.513538,315031.030133
77.351522,0.327896,20.461982,31.998142,675.503094,676.260535,2.289440,0.512572,314287.306260
77.601522,0.335965,20.631356,32.548684,679.491768,680.270887,2.302119,0.511603,313543.582388
77.851522,0.344171,20.801730,33.104880,683.497494,684.298734,2.314843,0.510630,312799.858515
78.101522,0.352517,20.973107,33.666757,687.520325,688.344135,2.327611,0.509653,312056.134642
78.351522,0.361005,21.145491,34.234342,691.560315,692.407149,2.340423,0.508674,311312.410769
78.601522,0.369635,21.318888,34.807664,695.617519,696.487836,2.353279,0.507690,310568.686897
78.851522,0.378409,21.493301,35.386749,699.691990,700.586257,2.366181,0.506704,309824.963024
79.101522,0.387329,21.668736,35.971626,703.783784,704.702471,2.379126,0.505714,309081.239151
79.351522,0.396396,21.845195,36.562322,707.892956,708.836540,2.392117,0.504720,308337.515279
79.601522,0.405611,22.022684,37.158867,712.019561,712.988525,2.405152,0.503724,307593.791406
79.851522,0.414975,22.201206,37.761287,716.163656,717.158488,2.418232,0.502723,306850.067533
80.101522,0.424492,22.380767,38.369612,720.325296,721.346490,2.431356,0.501720,306106.343660
80.351522,0.434161,22.561370,38.983870,724.504539,725.552596,2.444525,0.500713,305362.619788
80.601522,0.443984,22.743021,39.604090,728.701442,729.776867,2.457740,0.499702,304618.895915
80.851522,0.453963,22.925722,40.230301,732.916063,734.019368,2.470999,0.498688,303875.172042
81.101522,0.464100,23.109480,40.862533,737.148461,738.280163,2.484303,0.497671,303131.448170
81.351522,0.474395,23.294298,41.500814,741.398693,742.559317,2.497652,0.496650,302387.724297
81.601522,0.484851,23.480181,42.145175,745.666819,746.856895,2.511047,0.495626,301644.000424
81.851522,0.495468,23.667133,42.795645,749.952900,751.172962,2.524486,0.494598,300900.276551
82.101522,0.506249,23.855159,43.452254,754.256995,755.507586,2.537971,0.493567,300156.552679
82.351522,0.517195,24.044263,44.115032,758.579165,759.860833,2.551501,0.492532,299412.828806
82.601522,0.528307,24.234450,44.784010,762.919472,764.232771,2.565076,0.491494,298669.104933
82.851522,0.539587,24.425724,45.459218,767.277977,768.623467,2.578697,0.490453,297925.381061
83.101522,0.551037,24.618090,46.140687,771.654743,773.032991,2.592363,0.489408,297181.657188
83.351522,0.562658,24.811553,46.828447,776.049834,777.461413,2.606075,0.488359,296437.933315
83.601522,0.574452,25.006117,47.522531,780.463312,781.908801,2.619832,0.487307,295694.209442
83.851522,0.586420,25.201786,48.222969,784.895243,786.375227,2.633635,0.486251,294950.485570
84.101522,0.598564,25.398566,48.929793,789.345691,790.860762,2.647483,0.485192,294206.761697
84.351522,0.610885,25.596461,49.643034,793.814722,795.365478,2.661378,0.484130,293463.037824
84.601522,0.623386,25.795475,50.362725,798.302402,799.889448,2.675318,0.483064,292719.313952
84.851522,0.636067,25.995613,51.088898,802.808799,804.432746,2.689304,0.481994,291975.590079
84.962531,0.641757,26.084844,51.413431,804.815820,806.456350,2.695529,0.481518,291645.349744
85.073540,0.647482,26.174297,51.739197,806.826556,808.483788,2.701763,0.481042,291315.109410
85.182540,0.653139,26.262349,52.060081,808.804545,810.478281,2.707893,0.480573,290990.845337
85.432540,0.666247,26.465119,52.799808,813.354874,815.066851,2.721986,0.479495,290247.121464
85.682540,0.679540,26.669028,53.544791,817.924290,819.675050,2.736126,0.478414,289503.397592
85.932540,0.693019,26.874083,54.295053,822.512863,824.302956,2.750312,0.477329,288759.673719
86.182540,0.706687,27.080286,55.050624,827.120669,828.950645,2.764544,0.476241,288015.949846
86.432540,0.720545,27.287645,55.811528,831.747779,833.618195,2.778823,0.475149,287272.225973
86.682540,0.734594,27.496162,56.577793,836.394270,838.305685,2.793148,0.474053,286528.502101
86.932540,0.748834,27.705843,57.349447,841.060215,843.013193,2.807520,0.472954,285784.778228
87.182540,0.763269,27.916694,58.126516,845.745691,847.740801,2.821939,0.471852,285041.054355
87.432540,0.777898,28.128718,58.909028,850.450774,852.488588,2.836405,0.470746,284297.330483
87.682540,0.792724,28.341921,59.697011,855.175544,857.256638,2.850917,0.469636,283553.606610
87.932540,0.807747,28.556307,60.490492,859.920077,862.045033,2.865477,0.468522,282809.882737
88.182540,0.822970,28.771882,61.289501,864.684453,866.853856,2.880083,0.467405,282066.158864
88.432540,0.838392,28.988651,62.094065,869.468754,871.683191,2.894737,0.466285,281322.434992
88.682540,0.854017,29.206618,62.904212,874.273058,876.533126,2.909438,0.465161,280578.711119
88.932540,0.869845,29.425789,63.719972,879.097450,881.403745,2.924187,0.464033,279834.987246
89.182540,0.885877,29.646169,64.541374,883.942011,886.295136,2.938982,0.462901,279091.263374
89.432540,0.902116,29.867762,65.368446,888.806825,891.207387,2.953826,0.461766,278347.539501
89.682540,0.918562,30.090574,66.201218,893.691977,896.140587,2.968717,0.460628,277603.815628
89.932540,0.935217,30.314610,67.039720,898.597554,901.094827,2.983655,0.459485,276860.091755
90.182540,0.952083,30.539874,67.883982,903.523640,906.070198,2.998642,0.458339,276116.367883
90.432540,0.969160,30.766373,68.734033,908.470325,911.066791,3.013676,0.457189,275372.644010
90.682540,0.986450,30.994111,69.589905,913.437696,916.084701,3.028758,0.456036,274628.920137
90.932540,1.003955,31.223094,70.451627,918.425843,921.124021,3.043889,0.454879,273885.196265
91.182540,1.021676,31.453326,71.319230,923.434857,926.184846,3.059068,0.453718,273141.472392
91.432540,1.039615,31.684813,72.192746,928.464829,931.267272,3.074295,0.452554,272397.748519
91.682540,1.057773,31.917560,73.072206,933.515852,936.371398,3.089570,0.451386,271654.024647
91.932540,1.076152,32.151573,73.957642,938.588027,941.497327,3.103045,0.450355,270910.300774
92.182540,1.094753,32.386856,74.849087,943.681470,946.645183,3.115534,0.449400,270166.576901
92.432540,1.113577,32.623415,75.746574,948.796277,951.815066,3.128043,0.448444,269422.853028
92.682540,1.132626,32.861256,76.650134,953.932541,957.007072,3.140570,0.447486,268679.129156
92.932540,1.151902,33.100383,77.559800,959.090356,962.221302,3.153117,0.446526,267935.405283
93.182540,1.171407,33.340803,78.475605,964.269819,967.457856,3.165682,0.445566,267191.681410
93.432540,1.191141,33.582520,79.397581,969.471026,972.716837,3.178265,0.444603,266447.957538
93.682540,1.211106,33.825540,80.325762,974.694076,977.998349,3.190868,0.443640,265704.233665
93.932540,1.231304,34.069869,81.260181,979.939070,983.302496,3.203489,0.442674,264960.509792
94.182540,1.251737,34.315511,82.200872,985.206108,988.629384,3.216130,0.441708,264216.785919
94.432540,1.272405,34.562474,83.147869,990.495293,993.979121,3.228789,0.440740,263473.062047
94.682540,1.293311,34.810761,84.101206,995.806728,999.351816,3.241467,0.439770,262729.338174
94.932540,1.314456,35.060379,85.060918,1001.140520,1004.747580,3.254164,0.438799,261985.614301
95.182540,1.335842,35.311333,86.027040,1006.496773,1010.166524,3.266880,0.437827,261241.890429
95.432540,1.357470,35.563629,86.999607,1011.875597,1015.608761,3.279614,0.436853,260498.166556
95.682540,1.379342,35.817273,87.978656,1017.277100,1021.074405,3.292368,0.435878,259754.442683
95.932540,1.401460,36.072270,88.964221,1022.701392,1026.563573,3.305142,0.434901,259010.718810
96.182540,1.423825,36.328625,89.956339,1028.148587,1032.076383,3.317934,0.433923,258266.994938
96.432540,1.446439,36.586346,90.955047,1033.618796,1037.612951,3.330745,0.432943,257523.271065
96.682540,1.469303,36.845437,91.960381,1039.112135,1043.173400,3.343576,0.431962,256779.547192
96.932540,1.492420,37.105904,92.972379,1044.628721,1048.757850,3.356426,0.430979,256035.823320
97.182540,1.515790,37.367753,93.991079,1050.168669,1054.366424,3.369295,0.429995,255292.099447
97.432540,1.539416,37.630990,95.016517,1055.732099,1059.999247,3.382184,0.429009,254548.375574
97.682540,1.563299,37.895621,96.048734,1061.319132,1065.656446,3.395093,0.428022,253804.651701
97.932540,1.587441,38.161652,97.087766,1066.929890,1071.338146,3.408020,0.427034,253060.927829
98.182540,1.611843,38.429088,98.133653,1072.564494,1077.044478,3.420968,0.426044,252317.203956
98.432540,1.636508,38.697936,99.186435,1078.223071,1082.775572,3.433935,0.425052,251573.480083
98.682540,1.661437,38.968202,100.246151,1083.905746,1088.531560,3.446922,0.424059,250829.756211
98.932540,1.686632,39.239891,101.312841,1089.612647,1094.312575,3.459929,0.423064,250086.032338
99.182540,1.712094,39.513010,102.386546,1095.343903,1100.118753,3.472956,0.422068,249342.308465
99.432540,1.737826,39.787565,103.467306,1101.099644,1105.950229,3.486003,0.421070,248598.584593
99.682540,1.763828,40.063562,104.555163,1106.880003,1111.807143,3.499070,0.420071,247854.860720
99.932540,1.790104,40.341007,105.650157,1112.685103,1117.689623,3.512158,0.419892,247111.136847
100.182540,1.816654,40.619906,106.752330,1118.515069,1123.597801,3.525265,0.419775,246367.412974
100.432540,1.843481,40.900266,107.861722,1124.370038,1129.531820,3.538393,0.419659,245623.689102
100.682540,1.870585,41.182093,108.978378,1130.250149,1135.491826,3.551542,0.419542,244879.965229
100.932540,1.897970,41.465394,110.102341,1136.155543,1141.477965,3.564711,0.419425,244136.241356
101.182540,1.925637,41.750173,111.233654,1142.086363,1147.490386,3.577901,0.419308,243392.517484
101.432540,1.953588,42.036439,112.372362,1148.042752,1153.529240,3.591111,0.419190,242648.793611
101.682540,1.981824,42.324197,113.518508,1154.024856,1159.594679,3.604343,0.419073,241905.069738
101.932540,2.010348,42.613454,114.672138,1160.032821,1165.686856,3.617596,0.418955,241161.345865
102.182540,2.039161,42.904215,115.833297,1166.066797,1171.805926,3.630870,0.418837,240417.621993
102.432540,2.068265,43.196489,117.002031,1172.126934,1177.952047,3.644165,0.418719,239673.898120
102.682540,2.097662,43.490281,118.178386,1178.213383,1184.125376,3.657481,0.418600,238930.174247
102.932540,2.127355,43.785598,119.362408,1184.326298,1190.326075,3.670820,0.418482,238186.450375
103.182540,2.157344,44.082447,120.554145,1190.465834,1196.554305,3.684180,0.418363,237442.726502
103.432540,2.187632,44.380833,121.753644,1196.632149,1202.810230,3.697562,0.418244,236699.002629
103.682540,2.218222,44.680765,122.960954,1202.825399,1209.094015,3.710966,0.418125,235955.278756
103.932540,2.249114,44.982248,124.176122,1209.045747,1215.405828,3.724392,0.418005,235211.554884
104.182540,2.280310,45.285290,125.399197,1215.293353,1221.745838,3.737840,0.417886,234467.831011
104.432540,2.311814,45.589897,126.630230,1221.568381,1228.114215,3.751311,0.417766,233724.107138
104.682540,2.343626,45.896076,127.869270,1227.870997,1234.511132,3.764804,0.417646,232980.383266
104.932540,2.375749,46.203835,129.116367,1234.201368,1240.936765,3.778321,0.417526,232236.659393
105.182540,2.408185,46.513179,130.371572,1240.559663,1247.391288,3.791860,0.417406,231492.935520
105.432540,2.440936,46.824117,131.634937,1246.946053,1253.874880,3.805422,0.417285,230749.211647
105.682540,2.474003,47.136655,132.906513,1253.360708,1260.387721,3.821707,0.417140,230005.487775
105.932540,2.507390,47.450800,134.186351,1259.803793,1266.929980,3.841544,0.416964,229261.763902
106.182540,2.541097,47.766559,135.474505,1266.275481,1273.501840,3.861471,0.416787,228518.040029
106.432540,2.575128,48.083940,136.771027,1272.775953,1280.103489,3.881488,0.416609,227774.316157
106.682540,2.609483,48.402950,138.075972,1279.305391,1286.735116,3.901596,0.416430,227030.592284
106.932540,2.644166,48.723595,139.389395,1285.863977,1293.396912,3.921796,0.416251,226286.868411
107.182540,2.679179,49.045884,140.711351,1292.451898,1300.089071,3.942088,0.416070,225543.144538
107.432540,2.714523,49.369823,142.041895,1299.069340,1306.811788,3.962472,0.415889,224799.420666
107.682540,2.750200,49.695421,143.381084,1305.716492,1313.565260,3.982950,0.415707,224055.696793
107.932540,2.786214,50.022684,144.728975,1312.393546,1320.349687,4.003521,0.415524,223311.972920
108.182540,2.822566,50.351620,146.085625,1319.100694,1327.165269,4.024187,0.415341,222568.249048
108.432540,2.859257,50.682237,147.451092,1325.838133,1334.012211,4.044948,0.415156,221824.525175
108.682540,2.896292,51.014542,148.825435,1332.606058,1340.890717,4.065805,0.414971,221080.801302
108.932540,2.933671,51.348543,150.208713,1339.404669,1347.800996,4.086758,0.414784,220337.077430
109.182540,2.971397,51.684247,151.600985,1346.234167,1354.743257,4.107808,0.414597,219593.353557
109.432540,3.009472,52.021662,153.002313,1353.094756,1361.717712,4.128956,0.414409,218849.629684
109.682540,3.047899,52.360797,154.412757,1359.986641,1368.724576,4.150202,0.414220,218105.905811
109.932540,3.086679,52.701658,155.832379,1366.910030,1375.764064,4.171547,0.414031,217362.181939
110.182540,3.125816,53.044255,157.261241,1373.865133,1382.836397,4.192992,0.413840,216618.458066
110.432540,3.165311,53.388594,158.699406,1380.852161,1389.941794,4.214536,0.413649,215874.734193
110.682540,3.205166,53.734683,160.146938,1387.871329,1397.080480,4.236182,0.413456,215131.010321
110.932540,3.245385,54.082532,161.603901,1394.922855,1404.252681,4.257929,0.413263,214387.286448
111.182540,3.285969,54.432147,163.070360,1402.006955,1411.458623,4.279779,0.413069,213643.562575
111.432540,3.326921,54.783538,164.546380,1409.123853,1418.698539,4.301732,0.412873,212899.838702
111.682540,3.368243,55.136712,166.032028,1416.273772,1425.972662,4.323788,0.412677,212156.114830
111.932540,3.409938,55.491678,167.527371,1423.456938,1433.281226,4.345949,0.412480,211412.390957
112.182540,3.452008,55.848443,169.032476,1430.673579,1440.624471,4.368215,0.412283,210668.667084
112.432540,3.494455,56.207017,170.547413,1437.923926,1448.002637,4.390587,0.412084,209924.943212
112.682540,3.537282,56.567408,172.072249,1445.208214,1455.415968,4.413065,0.411884,209181.219339
112.932540,3.580492,56.929624,173.607056,1452.526678,1462.864710,4.435651,0.411683,208437.495466
113.182540,3.624086,57.293674,175.151903,1459.879557,1470.349112,4.458345,0.411481,207693.771593
113.432540,3.668069,57.659567,176.706863,1467.267092,1477.869424,4.481148,0.411279,206950.047721
113.682540,3.712441,58.027311,178.272007,1474.689528,1485.425902,4.504060,0.411075,206206.323848
113.932540,3.757205,58.396915,179.847408,1482.147110,1493.018803,4.527083,0.410870,205462.599975
114.182540,3.802365,58.768387,181.433141,1489.640090,1500.648387,4.550217,0.410665,204718.876103
114.432540,3.847923,59.141738,183.029279,1497.168717,1508.314916,4.573463,0.410458,203975.152230
114.682540,3.893881,59.516975,184.635898,1504.733249,1516.018656,4.596823,0.410250,203231.428357
114.932540,3.940242,59.894107,186.253075,1512.333942,1523.759877,4.620295,0.410042,202487.704484
115.182540,3.987008,60.273145,187.880887,1519.971058,1531.538849,4.643882,0.409832,201743.980612
115.432540,4.034183,60.654096,189.519411,1527.644861,1539.355848,4.667585,0.409621,201000.256739
115.682540,4.081769,61.036970,191.168726,1535.355616,1547.211152,4.691403,0.409410,200256.532866
115.932540,4.129768,61.421777,192.828912,1543.103594,1555.105042,4.715339,0.409197,199512.808994
116.182540,4.178184,61.808525,194.500050,1550.889068,1563.037802,4.739392,0.408983,198769.085121
116.432540,4.227019,62.197225,196.182221,1558.712313,1571.009719,4.763565,0.408768,198025.361248
116.682540,4.276276,62.587884,197.875508,1566.573609,1579.021086,4.787856,0.408552,197281.637376
